0	62
5	1
8	1
15	1
16	1
18	2
20	2
21	2
22	2
27	1
28	2
30	1
31	4
33	4
36	1
37	1
38	1
39	1
40	1
41	1
42	1
43	1
44	6
46	1
47	1
50	10
52	3
53	1
54	1
55	7
57	1
59	1
60	2
61	6
63	3
66	6
68	3
70	1
72	9
73	4
77	6
78	1
80	1
83	10
84	3
88	3
89	1
94	9
95	1
100	6
